client_id,age,gender,marital_status,education,employment_status,annual_income,loan_amount,loan_purpose,credit_score,defaulted,loan_to_income_ratio
86f6451f-26fc-480a-8d94-cdf4d99774bf,51,Female,Widowed,High School,Unemployed,102186,48415,Personal,718,0,0.4737928874796939
6d50b470-7463-4700-b2dc-a25196d26bd4,31,Male,Single,High School,Employed,126023,40833,Business,537,1,0.3240122834720646
bd30f6a7-6cdf-48b3-bf89-975ae269d5d6,78,Male,Married,Bachelors,Student,40694,12917,Business,719,0,0.3174178011500467
16cee435-2815-40c2-9e88-ff09f017c2d3,21,Male,Widowed,PhD,Unemployed,126991,19254,Personal,753,0,0.15161704372750825
84fe1624-e5cc-434d-9c5c-d2bfb71b8895,65,Male,Single,Masters,Retired,167935,19445,Home,607,0,0.11578884687527913
463aa78b-e71e-42a3-afef-b7ca86f0fcca,70,Female,Married,Bachelors,Unemployed,22690,27571,Car,469,1,1.2151167915381225
a4858756-5aba-410c-a031-d6ab99fa734b,69,Female,Single,Masters,Retired,134153,33611,Business,448,1,0.25054229126445177
9763d8be-7d81-4ef4-a6bb-b82eeacbdb2b,63,Female,Single,Masters,Retired,65056,44778,Education,800,0,0.6882993113625184
2014cff5-6040-43aa-9025-465908b3deb9,44,Female,Widowed,High School,Unemployed,172392,47827,Home,812,0,0.27743166736275465
adda4e2a-637c-484d-8c45-a2aee4c6716e,46,Male,Widowed,PhD,Retired,87963,14830,Personal,751,0,0.1685936132237418
a9eac2da-1914-40c2-8b12-e8167eead8a2,64,Male,Married,Masters,Unemployed,176491,47630,Home,821,0,0.26987211812500356
e0eab072-385f-4dd3-8402-3b8e405658f3,45,Male,Widowed,PhD,Student,60832,41949,Business,739,1,0.6895877169910574
7997aa46-277f-4fb6-84f9-4001c51f9ddd,52,Male,Widowed,High School,Student,187055,38048,Personal,446,1,0.20340541551949962
1e855c50-5e14-4c06-adea-3d8ed3700c7e,25,Female,Divorced,Bachelors,Employed,42365,48213,Business,597,1,1.138038475156379
69f9c713-321e-4a46-8e7a-3204c4d5182b,33,Male,Divorced,Bachelors,Student,154983,6696,Car,669,0,0.04320473858423182
e6ae4cea-3c1b-4cef-a99d-78450b3850ea,59,Female,Married,High School,Retired,137037,1742,Home,532,0,0.012711895327539278
9434229c-91f9-426a-944e-f0a4b5af27e6,53,Male,Widowed,High School,Employed,151721,32262,Car,423,1,0.2126403068790741
8b60ece2-4d27-42c8-b2a2-23bbaf56feac,47,Male,Married,Masters,Employed,46469,37949,Education,710,1,0.8166519615227356
74d4c7af-b32f-489b-b542-5f1a291781f2,35,Male,Divorced,High School,Unemployed,113362,13425,Car,547,0,0.11842592755949966
898d58b8-26ee-4478-9e18-843adab332b6,19,Male,Divorced,Bachelors,Employed,101039,45497,Home,761,0,0.4502914716099724
99467a44-a4f2-4b08-9de4-6d2f74f84d65,66,Female,Divorced,PhD,Unemployed,63346,35759,Education,681,1,0.564502888895905
a61af08c-6c43-4d97-83d9-66a421f0037c,30,Female,Married,PhD,Employed,107498,22640,Business,397,1,0.21060856946175743
8771b2fc-ab62-4d34-914b-350368a98ec7,21,Female,Widowed,PhD,Student,191956,37473,Education,405,1,0.19521661214028216
a1f21c84-cd9c-4fb8-987c-90386186b10c,43,Female,Single,PhD,Unemployed,119658,46831,Home,749,0,0.39137374851660567
c39e6c37-6f6f-4b42-bb44-67b427af25df,42,Male,Widowed,High School,Retired,168749,34784,Personal,412,1,0.20612862891039355
b6da8235-5ba0-44b8-a66b-a4217b830fa3,47,Male,Married,High School,Employed,80390,9288,Education,779,0,0.11553675830327155
2dd12830-985c-44ab-8539-dece6f2439fa,28,Female,Divorced,PhD,Student,105178,18378,Business,768,0,0.17473235847800872
ddcff162-60d2-4e7e-b795-385d817e0b4b,24,Female,Single,High School,Student,82635,42042,Education,665,1,0.5087674714104193
abced1f7-e054-46b8-85c2-a05164feb922,48,Male,Married,Masters,Unemployed,94131,48150,Car,638,1,0.5115211779328808
62fd4865-d2ae-4cce-9156-3dad13b69403,61,Male,Divorced,High School,Unemployed,99315,27111,Personal,475,1,0.2729799123999396
58194d36-fb14-431f-abab-cb97899278cc,27,Female,Married,Masters,Unemployed,83734,38293,Home,595,1,0.45731721881195214
edfbaf89-ee3b-48d6-8769-5fbd2f45f903,56,Female,Single,Masters,Retired,32164,38977,Personal,393,1,1.2118206690710112
49ea385a-9479-4053-8167-199f26b9340e,30,Female,Divorced,High School,Retired,73184,19306,Car,654,0,0.26380083078268474
58864de3-6669-4f80-92b9-9acc84810727,48,Male,Widowed,PhD,Retired,186446,35465,Personal,367,1,0.1902159338360705
46a41b29-118c-440c-a7dd-a828ba183ec1,24,Female,Married,Masters,Employed,111964,31360,Car,448,1,0.2800900289378729
de59534e-df30-4a89-9a51-25d0cbf81517,73,Female,Single,High School,Retired,121678,12677,Education,304,1,0.10418481566100692
b317d284-3f5c-413b-95dc-b21fb26bd29b,66,Female,Widowed,Bachelors,Unemployed,111041,28136,Home,545,1,0.2533838852315811
e27bcb7e-54fa-442f-a170-7b9d7f9a4523,59,Female,Single,PhD,Student,98709,19298,Car,743,0,0.19550395607290116
c8095f97-e086-474a-abbc-9f3472d99590,78,Female,Married,Bachelors,Student,49580,5753,Car,483,1,0.11603469140782574
d07fef74-1bde-486f-a983-21dc76e2f1e0,59,Male,Single,Masters,Unemployed,174390,7816,Education,586,0,0.04481908366305407
26c62ef4-da23-4c80-9688-a980296c4e6b,73,Female,Divorced,Bachelors,Retired,165699,13168,Car,511,0,0.07946939933252464
c4f26b42-a3c3-4ef6-a4c6-c858a61da0ea,53,Male,Single,High School,Retired,91614,9838,Home,836,0,0.10738533411923942
ba717a32-6716-4aca-a40f-de989213168c,37,Female,Married,PhD,Unemployed,187163,34565,Business,516,1,0.18467859566260425
76d23d18-c83d-420b-b3f8-d5607d117394,21,Female,Divorced,Masters,Student,34444,25652,Personal,784,0,0.7447450934850772
b4a55274-67eb-415b-a348-e66548a0cb59,71,Female,Single,High School,Employed,190945,23608,Car,634,0,0.12363769671895049
17d47eb8-483c-47ac-aac9-e808659843c6,24,Male,Single,PhD,Student,37747,17140,Personal,471,1,0.45407582059501417
90be4bce-864d-4a00-b7aa-9817a3c2fb17,71,Male,Divorced,Masters,Retired,160301,15092,Personal,818,0,0.0941478842926744
759ff5a0-3626-4530-aafc-948a3d928147,18,Male,Widowed,Masters,Student,133332,24081,Business,606,0,0.18060930609306092
42aa5b6a-c3b1-4b25-8888-514eafa0026b,61,Female,Widowed,Masters,Retired,137699,11875,Car,452,0,0.08623882526380003
175751eb-ceb8-4114-863e-60823435fbf7,73,Female,Divorced,Masters,Student,87626,26317,Home,786,0,0.30033323442813775
2b854a50-03ef-489e-9b7d-961685b5609d,62,Male,Single,Bachelors,Unemployed,77804,49996,Car,710,1,0.6425890699706956
1eb9ad55-ead9-4fcf-b781-c2e33addac62,59,Male,Widowed,Bachelors,Retired,199301,34993,Personal,720,0,0.17557864737256712
8bbf2064-64f9-485a-975d-d776bba4bf5a,64,Female,Divorced,Bachelors,Employed,52368,32565,Education,610,1,0.6218492208982584
b677483b-e7a4-4f82-84b5-d493d6b6f5fe,76,Male,Married,Masters,Employed,30944,6566,Business,786,0,0.21218976215098242
bf5e4631-ee4a-44ca-9f80-638a6a9983f0,30,Female,Single,Bachelors,Unemployed,182824,46162,Home,799,0,0.25249420207412593
40f355c9-9417-4ce2-af2b-a9187b8e5027,72,Male,Married,PhD,Student,52916,14603,Home,391,1,0.2759656814574042
d43ba7b6-24ce-4c23-8e33-0e530e7d0fc4,39,Male,Single,Masters,Unemployed,40817,39690,Personal,792,0,0.9723889555822329
1d0cedc6-747d-4b5b-95e8-c67d2a7449a3,71,Male,Widowed,PhD,Unemployed,21133,46741,Home,371,1,2.211754128614016
30a717b6-7e40-4ed0-81f8-18f9a260f2c7,38,Female,Married,PhD,Employed,127603,38804,Personal,376,1,0.3040994333989013
7cde16f9-17ab-418e-826d-ec3696756c01,39,Female,Married,Bachelors,Employed,145482,3646,Home,345,0,0.025061519638168297
d4d5ba56-92d1-4483-a878-eb746baa4c85,45,Male,Divorced,Masters,Retired,136801,20115,Home,814,0,0.14703839884211373
7669913f-ed49-47eb-a74f-eda9e38a3107,26,Female,Widowed,Bachelors,Retired,179742,42592,Personal,633,0,0.23696186756573312
58e65ca4-d62e-4b56-9d38-b4886d338d93,43,Female,Widowed,Bachelors,Retired,198796,30339,Business,514,0,0.1526137346827904
5086f1fe-4e33-4a82-8c02-931828bfb7e8,26,Female,Single,Bachelors,Unemployed,72837,38462,Home,376,1,0.5280557958180595
d7deabca-119f-4353-adf4-95cfc7001dc8,32,Female,Divorced,Masters,Unemployed,187046,39313,Car,788,0,0.2101782449237086
f03389af-6c05-4d16-b2ed-df9ad6350d70,27,Male,Divorced,Masters,Retired,152181,37449,Education,530,1,0.24608196818262465
d2521d1c-fd8e-4f86-83f8-39900abfe0da,41,Female,Single,Bachelors,Employed,48755,34182,Personal,349,1,0.7010973233514511
60d41401-5610-460c-8bc5-77a69ddfe577,75,Female,Married,PhD,Employed,128473,45166,Home,406,1,0.35156025001362157
2b500087-1e54-42ca-8abe-0361e369f7f9,74,Male,Single,PhD,Student,44802,27118,Business,731,1,0.6052854783268604
665ff535-37cd-457a-a1b6-abbbf0395ad2,78,Female,Single,Masters,Retired,84771,26347,Car,797,0,0.31080204315154947
af6ecfa2-6aec-4aca-aaae-1dd2c5b938e7,59,Female,Single,High School,Unemployed,63899,40967,Personal,306,1,0.6411211443058576
9327d35d-06e1-4944-9274-27b31c409d95,25,Female,Divorced,Bachelors,Student,193044,44547,Car,591,1,0.2307608628084789
bfda4e71-09f4-4b17-bad3-c837bb5d9ea2,41,Male,Single,Bachelors,Student,146995,47851,Education,641,1,0.3255280791863669
7565ef74-ba2d-48b1-ae50-0e0acd1e9da8,33,Male,Single,High School,Student,187776,26062,Business,579,0,0.13879302999318338
da15675b-948d-431d-b5b7-7baba92145db,66,Female,Single,Masters,Retired,95194,8532,Personal,835,0,0.08962749753135701
5ad7dffe-2906-4815-8578-3e1206b78112,43,Female,Widowed,PhD,Retired,129484,23791,Personal,611,0,0.18373698680918105
d0f6d6a7-e4c5-4af5-9744-8a0e73f710ee,44,Male,Married,Masters,Retired,72958,24693,Home,790,0,0.3384550015077168
f412c32f-f8cb-43b3-bf82-1b2eef104292,54,Male,Married,PhD,Employed,108469,9221,Car,376,0,0.08501046381915571
908ea774-9139-4be6-b6a2-a777aed065ed,21,Male,Married,PhD,Student,62491,16234,Personal,423,1,0.2597814085228273
b9f90532-a044-43d7-941a-88493d8b437c,67,Female,Married,Masters,Employed,28495,9321,Car,583,1,0.32711001930163186
5110899e-0ae5-43bc-ad2f-cf2f9348efee,41,Female,Divorced,Bachelors,Retired,85181,8945,Education,781,0,0.10501168100867564
b2e6944d-68f2-4287-9bdc-529ebf429baf,36,Male,Divorced,Bachelors,Employed,199184,6189,Home,523,0,0.03107177283315929
467f0ed0-35a0-4461-b95e-b2aa220e0843,53,Female,Single,Bachelors,Employed,33097,37982,Education,377,1,1.1475964588935552
f0ff946c-abdc-4609-b4ad-c4e34ff40507,77,Female,Divorced,PhD,Unemployed,172604,3374,Home,368,0,0.01954763504901393
491bf42e-f8d2-4d23-87b6-ec55194fdc74,56,Female,Married,Bachelors,Retired,182182,4983,Home,398,0,0.02735176911001087
61b53124-920d-4006-88a2-8017d0abfde6,27,Female,Widowed,PhD,Student,199615,12333,Car,367,0,0.0617839340730907
35051fc8-68d9-4640-bad2-0f4c05bf70e6,42,Female,Single,Bachelors,Retired,60702,1207,Home,377,0,0.01988402359065599
f9373d44-9e60-45b0-8f84-74105a1ec598,35,Female,Single,Masters,Employed,146901,46175,Education,445,1,0.3143273360970994
3969740f-827d-4e0b-a1a3-bd8e8fa2cb9f,36,Female,Married,High School,Retired,175789,41907,Education,374,1,0.23839375615083994
3f8851f8-c88b-4ae1-9bd2-66b65cf320a4,53,Male,Married,PhD,Retired,75941,10173,Education,813,0,0.13395925784490592
98bb6afc-ca2c-46ca-b45b-3472af5ec987,27,Male,Married,Masters,Unemployed,124079,5302,Car,386,0,0.0427308408352743
083e9358-fad7-4178-b183-7d55fe8ccd20,50,Male,Divorced,PhD,Unemployed,127304,46461,Car,347,1,0.364961038144913
395204ac-788a-46ee-934c-0d78360ec63d,72,Male,Single,PhD,Retired,102867,40679,Business,341,1,0.39545238025800306
6060d389-f0d8-477e-8eca-0bc4d927905e,67,Male,Married,Masters,Unemployed,146292,27747,Personal,433,1,0.18966860798950044
2ab1f462-40da-446c-a779-c1e013822774,22,Male,Widowed,Bachelors,Employed,63252,1111,Business,318,1,0.017564661986972745
0beda1eb-d90e-4120-a0dc-48dfc7dd6b91,64,Male,Single,PhD,Employed,69917,16566,Business,419,1,0.23693808372784875
c9b480dd-25d7-4e08-860e-d353b7a0c26d,66,Male,Single,High School,Employed,129419,32702,Home,634,1,0.252683145442323
45d45b63-6f83-4cae-9bac-ce150c6a62e2,52,Male,Divorced,High School,Unemployed,41399,38477,Home,830,1,0.9294185849899756
06f643b4-9955-44ae-8689-5f849ce0bd3d,61,Female,Single,Masters,Retired,111050,22424,Business,369,1,0.2019270598829356
530eace2-ab64-41ea-9929-2819f5a29ccb,51,Female,Married,High School,Employed,22496,18793,Personal,733,1,0.835392958748222
a534b39f-805d-4328-96d4-a4e059ce7474,50,Male,Married,Masters,Student,50985,9897,Business,488,1,0.19411591644601353
c92a70fa-cb55-458e-8ad8-63cbece731ad,72,Female,Widowed,Masters,Employed,135950,39640,Car,702,0,0.29157778595071715
cfc6efae-dd81-4321-ab0f-17fc9f34d910,38,Female,Single,PhD,Retired,124697,15482,Education,686,0,0.12415695646246501
99ba2185-6dbc-466f-90d5-041eb8594a72,34,Male,Single,Masters,Employed,172506,25516,Business,432,1,0.14791369575550994
e22a2146-b367-408c-bc14-6803d313593f,39,Male,Divorced,Masters,Student,58178,28355,Home,521,1,0.48738354704527487
fae03659-3aca-42de-afe4-087c29cbaa6c,65,Male,Married,Bachelors,Employed,53310,21583,Personal,366,1,0.40485837553929843
65c439ab-da24-488c-9370-e7c326d696a6,54,Female,Widowed,PhD,Employed,96407,44575,Home,530,1,0.4623626915058035
a6d8eea7-117c-4cdb-9c00-b39c60ef9318,32,Female,Married,High School,Retired,164462,17182,Car,449,1,0.10447398183166932
f6dbb559-fa10-454f-8161-0a6050096e9d,52,Male,Single,Bachelors,Employed,96682,5857,Home,408,0,0.06058004592375003
af987b16-3ba2-4964-bcdf-93f2fd24a30b,45,Female,Single,Bachelors,Employed,141352,32985,Home,728,0,0.23335361367366575
6945331c-7d9d-4034-96fe-e12d811d0648,24,Female,Widowed,PhD,Unemployed,68577,12166,Personal,794,0,0.17740641906178456
a5218308-df02-43da-90e8-b23363c4ccb0,49,Female,Single,PhD,Retired,109643,8498,Personal,380,0,0.07750608793995056
43ac7521-4d4a-458e-8548-599b91d5c515,28,Male,Widowed,Bachelors,Retired,71933,38807,Home,839,0,0.5394881347920982
151a28e2-f6a9-4484-a134-4901583d37f5,27,Female,Widowed,PhD,Retired,35479,26423,Home,787,0,0.7447504157388878
8905b221-58cf-408c-b72d-acefc6b826a3,26,Female,Married,PhD,Retired,96719,41835,Business,307,1,0.4325416929455433
29605927-2e41-4073-aec9-c884aa441566,31,Female,Widowed,Masters,Employed,104532,45180,Car,774,0,0.4322121455630812
adfec779-ed3f-4245-8bc8-147e6f8b8f12,30,Female,Single,PhD,Student,179296,42128,Business,553,1,0.234963412457612
392caee3-d2c1-4ee8-93b0-d4374ae71258,78,Female,Divorced,Masters,Student,167245,24084,Personal,792,0,0.14400430506143683
b36e5ab0-3da6-4fa8-942a-22a8241939e4,74,Female,Divorced,Bachelors,Unemployed,96408,34752,Business,504,1,0.3604680109534478
375282a8-d04e-4b8c-8c3c-b792d0809784,79,Female,Single,Bachelors,Employed,59800,34875,Business,466,1,0.5831939799331104
3ff5b84a-7f7d-40b0-b075-acf60752f5b0,42,Male,Divorced,High School,Retired,178496,46940,Home,626,1,0.2629750806740767
7f9b0d82-02fd-4bc9-b1f7-9aac1078a6c6,19,Male,Divorced,PhD,Retired,173779,11270,Home,524,0,0.06485248505285449
87b2db20-37fc-4186-8b89-f9d36f370a45,52,Female,Widowed,Bachelors,Student,32854,5342,Car,729,0,0.16259816156327997
b6258f59-e149-40f2-8167-d500a7db4507,24,Male,Divorced,Masters,Unemployed,123090,44933,Education,778,0,0.3650418393045739
92647745-9a50-4809-b118-3ee7c9dd962d,38,Female,Divorced,Bachelors,Employed,154753,2553,Education,408,0,0.01649725691909042
528ca2fd-cc75-4403-95b7-877cb442f93e,35,Female,Divorced,PhD,Unemployed,172685,3002,Business,716,0,0.01738425456756522
0e6f7b18-dd41-48ff-9e6d-9f525b1a38bd,20,Female,Married,High School,Employed,39879,25488,Car,672,1,0.6391333784698714
efd802e6-d854-4ab3-a312-954452b5780a,59,Male,Single,High School,Unemployed,26078,31743,Car,577,1,1.2172329166347113
54bfd236-04c8-4734-b9a6-52783a843a84,71,Female,Widowed,Bachelors,Unemployed,134166,46359,Personal,710,0,0.3455346361969501
4cdc19fc-5cb7-41dd-81ba-c431b78b71d5,78,Female,Divorced,High School,Retired,65461,2421,Home,490,0,0.036983852981164356
0f65dad5-cf8b-431c-a925-d5aec54cf010,56,Male,Single,PhD,Student,116892,4474,Personal,320,0,0.038274646682407695
6d6b8747-4359-4c8c-8f2e-5256835febc3,58,Male,Divorced,PhD,Retired,72314,26117,Education,549,1,0.3611610476532898
2c63d520-fd39-481a-b8c4-9e344b9ea698,66,Female,Married,High School,Student,47941,9980,Car,674,0,0.20817254542041258
40e104d8-3991-491c-9727-9abfdc230225,28,Male,Married,Masters,Unemployed,152488,49537,Education,583,1,0.3248583495094696
6141d880-5bda-4f29-aab9-957d55158ef6,56,Male,Divorced,High School,Employed,176497,45934,Home,819,0,0.26025371536060105
fd5e267d-c403-4fc7-88c9-adf47b182ada,41,Female,Divorced,High School,Retired,144781,10418,Home,741,0,0.07195695567788592
6c10b769-c980-4c38-9269-8e5784daae7e,77,Female,Divorced,Bachelors,Employed,159579,13390,Home,744,0,0.0839082836714104
b1569195-053e-4aab-9445-856e350c27cd,63,Female,Married,Masters,Retired,142261,23562,Education,716,0,0.1656251537666683
6cc0bf5b-a580-4ca7-ac18-cd81b07e7dcd,36,Male,Married,High School,Retired,33573,28971,Car,830,0,0.8629255651863105
a34bd322-8316-4a1a-b932-000a1f248ca7,21,Male,Single,Bachelors,Retired,179770,29545,Personal,841,0,0.16434889024865104
8f59608f-107f-4e7a-936f-35211adbf904,43,Male,Widowed,Bachelors,Employed,193550,34299,Car,761,0,0.17721002324980625
ae62c8a8-5de5-4364-8cc0-266ab5ae4313,55,Female,Widowed,Bachelors,Retired,81494,35387,Car,441,1,0.43422828674503644
5e6e377a-107d-412c-9ca8-e0564402a728,59,Male,Married,PhD,Retired,38318,18675,Business,415,1,0.48736886058771334
6ac6d0f2-f86d-418d-8f83-459ce5c8d590,49,Male,Widowed,Bachelors,Retired,189791,20508,Car,406,1,0.10805570337898003
5d64c608-c26c-4d32-895d-d44db92d068b,56,Female,Divorced,Bachelors,Employed,116528,37881,Personal,845,0,0.32508066730742824
2c37af74-7bbb-4791-b8bb-50c3d81f8914,62,Female,Single,PhD,Retired,95529,10319,Business,477,1,0.10801955427147777
fb0fb126-545e-4fbe-9837-d99db0ccb9f9,63,Female,Married,PhD,Employed,59102,46207,Car,331,1,0.7818178741836148
40ddb277-ccb3-4ee0-b88a-263800fbdd72,53,Male,Married,Bachelors,Student,39006,4911,Business,597,0,0.12590370712198123
af984f83-0480-4a51-860c-8ebeb6b2a91c,57,Female,Widowed,High School,Retired,29048,31372,Car,460,1,1.0800055081244837
2081532e-809f-4d7b-8963-8ee0fe73b801,54,Male,Divorced,Masters,Unemployed,173021,40927,Home,711,0,0.23654354095745603
0048624f-d62d-4860-8924-c2457146870b,50,Male,Single,PhD,Student,37909,46928,Home,722,1,1.2379118415152075
6912836c-bba4-4116-afdf-857ac6cf595c,53,Female,Widowed,Masters,Employed,182407,14725,Car,393,0,0.08072606862675226
265a2b2b-49a5-422e-ba84-88e2afe54def,20,Female,Married,PhD,Unemployed,54184,34875,Business,842,0,0.6436401889856784
c2730c9b-c9cf-4543-a649-b4041be039e4,26,Female,Married,Bachelors,Employed,81215,39195,Personal,451,1,0.48260789263067166
4a9e8896-863c-4611-934f-241e7fb546a3,25,Female,Widowed,PhD,Employed,178713,46604,Home,761,0,0.26077565705908357
ad1aca41-45c0-4d09-884f-85cb09081503,50,Female,Divorced,Bachelors,Retired,88256,48561,Business,655,1,0.5502288796229151
d93d6b78-8b95-4015-b3b8-e70ec96a8248,76,Male,Single,Masters,Unemployed,26826,40264,Personal,835,0,1.5009319317080445
7fe8b2c8-ecb7-4f6d-bcf2-ad0f537e1630,23,Male,Single,High School,Employed,114316,2687,Business,517,0,0.02350502116939011
63f82cc8-0577-4291-809b-4fbf6b02b3e1,58,Male,Single,Bachelors,Student,59563,39755,Car,653,1,0.6674445545053137
bdbf382b-3b60-43c4-ad7f-c6f47e8eab40,56,Female,Single,Masters,Retired,72828,21855,Home,700,0,0.30009062448508816
3b145005-a511-41e2-9a0d-3b1c68fb28c1,21,Male,Divorced,Masters,Student,123380,29879,Home,399,1,0.24217053006970335
c5bbd6aa-7719-4b01-9cfc-8a91a3c250e7,30,Female,Married,PhD,Student,133766,23065,Home,720,0,0.1724279712333478
90b0dafa-acdd-492d-91d0-a600a23010d3,66,Female,Married,Bachelors,Retired,26369,17091,Car,605,1,0.648147445864462
1bb6b38d-4b8e-450a-a24e-6e15ac2aad9c,77,Male,Single,Masters,Employed,61312,13747,Personal,549,1,0.22421385699373694
d73a8bf7-a541-44f0-a98d-e6f3e50e10f7,19,Male,Single,High School,Student,129727,37243,Personal,728,0,0.28708749913279424
9d7249db-fb34-44c5-90e2-a33aff91458a,77,Female,Single,PhD,Employed,156898,49686,Home,575,1,0.31667707682698315
054aefe7-9870-4ff5-aa49-0f9d3290c188,22,Male,Widowed,PhD,Employed,150371,19961,Personal,614,0,0.13274501067360062
189520a9-c392-4d8d-901b-73b7460cc9d6,61,Female,Widowed,Masters,Retired,153264,21601,Home,614,0,0.1409398162647458
8f88231a-2e8d-467b-9c2d-0865b9d15522,44,Male,Married,Bachelors,Student,144657,35797,Personal,389,1,0.24746123588903407
8510d1b1-1847-472a-b68d-d337db004873,49,Male,Married,PhD,Student,170992,43103,Home,694,0,0.25207612052025824
95351252-b55a-424d-ac3e-b101e3f53dfc,38,Male,Single,Bachelors,Retired,133554,29922,Personal,738,0,0.22404420683768364
1da769d1-b145-4398-a35a-57ddfcbb1f9b,25,Male,Widowed,Masters,Employed,174755,39186,Business,550,1,0.2242339274984979
d28cb6af-d456-41e2-9017-1ca5aba42b8d,55,Male,Divorced,Masters,Employed,45692,7190,Home,535,1,0.15735796200647817
943c78bc-ec38-4c95-a014-198f134f4916,25,Female,Widowed,Bachelors,Retired,102453,25148,Home,376,1,0.2454588933462173
8a8494ce-e89f-460b-94ea-214a5e5633a2,67,Male,Married,High School,Employed,29409,49426,Education,399,1,1.6806419803461525
e1b88727-4e49-491d-920b-ca6296acfb9e,20,Male,Widowed,PhD,Employed,34795,12935,Home,760,0,0.37174881448483976
26a8b84e-45e1-4007-b21d-d24baa99a690,71,Male,Married,Masters,Student,96716,45550,Personal,697,1,0.47096654121344966
7b2d6f25-e29d-465c-bd02-5fe5655ae35d,61,Female,Single,High School,Employed,172807,15580,Business,544,0,0.09015838478765328
7c47236f-329c-4a1a-b6fd-f43fe1c65a48,78,Female,Divorced,High School,Employed,143411,45758,Business,680,0,0.31906896960484205
401c32a5-d0f7-488d-beea-152558ce9fd1,75,Female,Single,Bachelors,Employed,64036,43707,Personal,351,1,0.682537947404585
205b8164-5d4c-4feb-b8dd-57d2aa596f74,20,Female,Single,Bachelors,Employed,73387,5819,Car,461,1,0.07929197269271124
b41311ba-26cb-4d6f-bf84-ec546aeb8a06,39,Female,Divorced,Bachelors,Retired,124545,6919,Home,490,1,0.05555421735115822
67226739-0ef2-4009-8e46-88d1b2213159,23,Male,Divorced,High School,Retired,32021,25793,Business,421,1,0.8055026388932264
3c7f16f6-6524-4682-9047-6552e3048b9d,19,Male,Divorced,PhD,Retired,89650,31691,Personal,710,0,0.3534969325153374
111994dd-1284-4133-bb45-0c61df4b8282,40,Male,Married,Bachelors,Employed,88120,3810,Business,593,0,0.04323649568769859
73e84599-ffa5-441d-af0c-f8b76c2ce2af,61,Female,Single,PhD,Retired,29740,37183,Business,545,1,1.2502689979825152
07aa0d40-eb51-44ce-9c63-cb85d95d9abf,19,Female,Married,Bachelors,Unemployed,164391,23336,Personal,483,1,0.1419542432371602
af39160a-0fc2-480e-8b2a-af981f4d8b8e,55,Male,Divorced,High School,Unemployed,106391,2716,Education,748,0,0.025528475152973466
bb18fd33-9414-4408-b85c-69ab53f15d4b,34,Female,Married,PhD,Unemployed,156314,25281,Business,645,1,0.1617321545095129
37e9d47d-aac2-49e9-b1ee-49eb226db266,52,Female,Divorced,PhD,Student,66169,1289,Business,467,0,0.019480421345342985
eb563f9b-f789-4c42-8191-d3a2d21bfb96,51,Female,Widowed,High School,Employed,83711,5697,Car,704,0,0.06805557214702966
55102b51-5b49-406e-9d51-9969690fb07b,40,Male,Divorced,PhD,Student,180479,49099,Education,715,0,0.27204827154405775
883b442d-767f-4bd5-a221-0570a498781d,47,Male,Single,High School,Retired,73504,28319,Car,823,0,0.38527154984762735
7903b9dd-6fad-4676-9349-8e42027e16bb,69,Female,Single,High School,Employed,172384,49543,Personal,335,1,0.28739906255801
49b12192-42fa-4bbd-8a9f-4636ffd791a7,25,Female,Single,Masters,Unemployed,99630,1609,Home,315,0,0.016149754090133493
76196db9-1182-4037-8f76-101f44663f40,39,Female,Married,Bachelors,Employed,134481,3353,Personal,505,0,0.024932890148050654
24e64b7d-85b9-487c-8c02-29924983b7fe,61,Female,Single,Masters,Student,125619,17919,Education,793,0,0.1426456188952308
f72fcab7-a3f7-4b1b-bbf0-53532fac12e5,75,Male,Divorced,High School,Retired,134050,20675,Personal,722,0,0.15423349496456545
fdac0b2b-6233-486b-ba00-e793741b8751,53,Female,Widowed,High School,Retired,32988,21141,Education,504,1,0.6408694070571117
febec3b5-aeb6-421a-b942-22614984091b,22,Male,Single,PhD,Student,98734,9948,Car,456,1,0.10075556545870723
8cc30ea0-4593-41c9-9c0a-bc8427701d3b,30,Male,Married,High School,Employed,35995,49753,Business,714,1,1.3822197527434366
cbb86887-8f1a-4b38-971a-027ecf75281a,46,Male,Widowed,High School,Student,124484,8157,Personal,598,0,0.06552649336460911
e9f7c066-be45-4111-8ec3-73c612eb4de9,48,Female,Single,High School,Retired,160948,4849,Personal,318,0,0.030127743122002136
50d64831-3984-416e-b244-c36d41e160fb,64,Male,Single,Bachelors,Unemployed,38537,41837,Business,798,1,1.0856319900355502
9473b318-4a2a-452a-b3c6-91d0c3df785b,74,Male,Widowed,Masters,Retired,75160,42313,Personal,437,1,0.5629723257051623
6b1294e8-1c71-41af-8e37-70684d0d08f1,72,Female,Single,Masters,Retired,108295,22214,Personal,342,1,0.2051248903458147
d7babfd7-f077-4b0b-b554-603218428fc5,33,Female,Married,Bachelors,Employed,146097,45851,Home,603,1,0.3138394354435752
6c5977e0-27cd-475a-9055-f70281864f2c,59,Female,Divorced,Bachelors,Unemployed,156350,38098,Home,595,1,0.24367125039974416
25c5eec7-3a25-4624-957e-7e5b49feb8ab,79,Male,Divorced,Bachelors,Retired,184799,38997,Business,589,1,0.21102386917678126
bb5c5da9-0680-484e-9680-8b5b420cfcd6,47,Female,Widowed,Masters,Unemployed,30031,32033,Car,665,1,1.0666644467383704
